id,nome,partido,categoria,igreja,UF,eleito,capilaridade,primeira,sexo,evangelico,num_votos,filiados,perc_agp,perc_agr,perc_com,perc_fin,perc_ind,perc_inf,perc_ser,perc_pf,perc_rp,perc_votos,posicao,decil_filiados,decil_deputados,receita_agp,receita_agr,receita_com,receita_fin,receita_ind,receita_inf,receita_pf,receita_rp,receita_ser,total_receita
578889,LUCAS BELLO REDECKER,PSDB,DIREITA,Luterana,RS,1,0.851,0,0,1,114346,1459663,0.91,0.24,0.79,0.00,0.61,0.23,0.88,0.70,0.00,0.99,0.50,1.00,0.70,1015000.00,3000.00,84000.00,0.00,20000.00,2500.00,29050.00,0.00,109021.20,1262571.20
585035,NILSON PINTO DE OLIVEIRA,PSDB,DIREITA,,PA,1,0.886,0,0,0,148972,1459663,0.88,0.00,0.00,0.00,1.00,0.00,0.15,0.00,0.00,0.97,0.50,1.00,0.70,1001925.00,0.00,0.00,0.00,67860.20,0.00,0.00,0.00,1500.00,1071285.20
578890,DANIEL TRZECIAK DUARTE,PSDB,DIREITA,,RS,1,0.567,0,0,0,74789,1459663,0.64,0.00,0.05,0.00,0.00,0.00,0.73,0.72,0.93,0.94,0.50,1.00,0.70,58250.00,0.00,750.00,0.00,0.00,0.00,35805.30,66650.00,28850.00,190305.30
585036,CELSO SABINO DE OLIVEIRA,PSDB,DIREITA,AD,PA,1,0.884,0,0,1,146288,1459663,0.62,0.00,0.50,0.00,0.00,0.00,0.80,0.59,0.00,0.95,0.50,1.00,0.70,108550.00,0.00,12500.00,0.00,0.00,0.00,29154.39,0.00,130250.00,280454.39
583639,CÉLIO ANTÔNIO DA SILVEIRA,PSDB,DIREITA,,GO,1,0.637,0,0,0,70663,1459663,0.91,0.00,0.58,0.19,0.78,0.46,0.66,0.85,0.00,0.94,0.50,1.00,0.70,1000000.00,0.00,31000.00,2000.00,105000.00,23000.00,56600.00,0.00,48500.00,1266100.00
584169,TEREZA NELMA DA SILVA PORTO VIANA SOARES,PSDB,DIREITA,,AL,1,0.764,0,1,0,44207,1459663,0.74,0.00,0.50,1.00,0.00,0.00,0.82,1.00,0.00,0.84,0.50,1.00,0.70,667263.00,0.00,6100.00,11200.00,0.00,0.00,68900.00,0.00,71240.00,824703.00
580703,BRUNA DIAS FURLAN,PSDB,DIREITA,Outras,SP,1,0.555,0,1,1,126847,1459663,0.93,0.22,0.70,0.61,0.00,0.53,0.82,0.93,0.00,0.99,0.50,1.00,0.70,1807476.59,5000.00,92000.00,40000.00,0.00,30000.00,202800.00,0.00,330100.00,2507376.59
580704,SAMUEL MOREIRA DA SILVA JÚNIOR,PSDB,DIREITA,,SP,1,0.519,0,0,0,103215,1459663,0.90,0.56,0.63,0.27,0.74,0.30,0.79,0.92,0.00,0.98,0.50,1.00,0.70,1215000.00,62100.00,37100.00,3600.00,75473.96,6600.00,113200.10,0.00,143276.43,1656350.49
578478,MARIANA FONSECA RIBEIRO CARVALHO DE MORAES,PSDB,DIREITA,,RO,1,0.931,0,1,0,38776,1459663,0.88,0.00,0.66,0.00,0.25,0.00,0.18,0.73,0.64,0.98,0.50,1.00,0.70,2300000.00,0.00,26000.00,0.00,1570.00,0.00,55884.00,8620.00,5090.00,2397164.00
580719,VANDERLEI MACRIS,PSDB,DIREITA,,SP,1,0.546,0,0,0,102708,1459663,0.91,0.57,0.37,0.46,0.79,0.78,0.79,0.90,0.00,0.98,0.50,1.00,0.70,1300000.00,70000.00,8000.00,15000.00,274136.00,322300.00,76995.00,0.00,151135.00,2217566.00
586009,DOMINGOS SÁVIO CAMPOS RESENDE,PSDB,DIREITA,,MG,1,0.532,0,0,0,80990,1459663,0.93,0.65,0.40,0.37,0.70,0.56,0.80,0.68,0.92,0.97,0.50,1.00,0.70,1302391.59,112000.00,8000.00,20000.00,48000.00,30000.00,27556.00,125309.95,264533.65,1937791.19
586364,ROSIANE MODESTO DE OLIVEIRA,PSDB,DIREITA,Outras,MS,1,0.982,0,1,1,120901,1459663,0.89,0.60,0.67,0.00,0.00,0.00,0.78,0.83,0.73,1.00,0.50,1.00,0.70,619286.00,14500.00,21000.00,0.00,0.00,0.00,52459.00,10000.00,61500.00,778745.00
580677,EDUARDO PEDROSA CURY,PSDB,DIREITA,,SP,1,0.473,0,0,0,94282,1459663,0.84,0.14,0.58,0.43,0.25,0.40,0.71,0.93,0.00,0.98,0.50,1.00,0.70,502250.00,2000.00,25000.00,12000.00,3000.00,12000.00,220000.00,0.00,66000.00,842250.00
586011,RODRIGO BATISTA DE CASTRO,PSDB,DIREITA,,MG,1,0.599,0,0,0,131120,1459663,0.93,0.00,0.59,0.62,0.12,0.64,0.77,0.82,0.00,0.99,0.50,1.00,0.70,1296126.03,0.00,28500.00,60000.00,1500.00,69700.00,176570.00,0.00,144099.16,1776495.19
586365,HUMBERTO REZENDE PEREIRA,PSDB,DIREITA,,MS,1,0.971,0,0,0,80500,1459663,0.92,0.80,0.70,0.00,0.00,0.01,0.53,0.50,0.00,0.99,0.50,1.00,0.70,745419.30,28000.00,40000.00,0.00,0.00,1850.00,5770.00,0.00,12500.00,833539.30
583003,ROBERTO SOARES PESSOA,PSDB,DIREITA,,CE,1,0.827,0,0,0,102470,1459663,0.66,0.00,0.73,0.36,0.65,0.00,0.57,0.00,0.00,0.94,0.50,1.00,0.70,503871.00,0.00,26800.00,5000.00,15000.00,0.00,0.00,0.00,50000.00,600671.00
580682,VITOR LIPPI,PSDB,DIREITA,,SP,1,0.348,0,0,0,120529,1459663,0.88,0.33,0.05,0.00,0.62,0.00,0.46,0.77,0.00,0.99,0.50,1.00,0.70,1000000.00,11000.00,1000.00,0.00,29000.00,0.00,23728.00,0.00,11500.00,1076228.00
586012,PAULO ABI-ACKEL,PSDB,DIREITA,,MG,1,0.554,0,0,0,79797,1459663,0.93,0.69,0.15,0.00,0.00,0.00,0.79,0.82,0.95,0.97,0.50,1.00,0.70,1283858.69,117000.00,1800.00,0.00,0.00,0.00,141200.00,289000.00,214600.00,2047458.69
580692,CARLOS HENRIQUE FOCESI SAMPAIO,PSDB,DIREITA,,SP,1,0.705,0,0,0,125666,1459663,0.00,0.27,0.79,0.73,0.58,0.82,0.84,0.92,0.82,0.99,0.50,1.00,0.70,480.00,9200.00,232000.00,109016.48,25000.00,565000.00,121550.00,35000.00,721420.00,1818666.48
586014,EDUARDO LUIZ BARROS BARBOSA,PSDB,DIREITA,,MG,1,0.790,0,0,0,105969,1459663,0.92,0.00,0.00,0.37,0.00,0.00,0.45,0.67,0.00,0.98,0.50,1.00,0.70,1207426.03,0.00,0.00,20000.00,0.00,0.00,25588.00,0.00,9772.00,1262786.03
584566,DAYANE JAMILLE CARNEIRO DOS SANTOS PIMENTEL,PSL,DIREITA,AD,BA,1,0.894,1,1,1,136742,241086,0.71,0.00,0.00,0.00,0.00,0.00,0.09,0.14,0.00,1.00,0.76,0.60,1.00,483400.00,0.00,0.00,0.00,0.00,0.00,550.00,0.00,1000.00,484950.00
584749,MARCELO HENRIQUE TEIXEIRA DIAS,PSL,DIREITA,Maranata,MG,1,0.856,0,0,1,230008,241086,0.79,0.00,0.00,0.00,0.71,0.00,0.84,0.42,0.00,1.00,0.76,0.60,1.00,157959.75,0.00,0.00,0.00,51500.00,0.00,5330.00,0.00,383280.00,598069.75
582548,LUIZ PHILIPPE DE ORLEANS BRAGANÇA,PSL,DIREITA,,SP,1,0.808,1,0,0,118457,241086,0.00,0.22,0.30,0.41,0.00,0.64,0.00,0.78,0.85,0.98,0.76,0.60,1.00,0.00,5000.00,5000.00,10000.00,0.00,88000.00,26625.24,62000.00,0.00,196625.24
586424,LUIZ ALBERTO OVANDO,PSL,DIREITA,Batista,MS,1,0.884,0,0,1,50376,241086,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.26,0.00,0.94,0.76,0.60,1.00,1008.00,0.00,0.00,0.00,0.00,0.00,1340.00,0.00,19300.00,21648.00
583502,WALDIR SOARES DE OLIVEIRA,PSL,DIREITA,,GO,1,0.967,0,0,0,274406,241086,0.84,0.00,0.47,0.00,0.00,0.38,0.00,0.46,0.92,1.00,0.76,0.60,1.00,420208.33,0.00,20000.00,0.00,0.00,10000.00,5400.00,39426.15,0.00,495034.48
583319,ELIEL MÁRCIO DO CARMO,PSL,DIREITA,AD,MG,1,0.630,0,0,1,51073,241086,0.14,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.93,0.76,0.60,1.00,1175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,253500.00,254675.00
582549,PAULO SERGIO ABOU ANNI,PSL,DIREITA,,SP,1,0.718,0,0,0,69256,241086,0.48,0.00,0.57,0.00,0.00,0.00,0.82,0.90,0.00,0.96,0.76,0.60,1.00,18474.57,0.00,20410.00,0.00,0.00,0.00,77650.00,0.00,330510.00,447044.57
583322,ALESSANDRA DA SILVA,PSL,DIREITA,,MG,1,0.680,1,1,0,48043,241086,0.00,0.00,0.62,0.00,0.00,0.00,0.64,0.00,0.00,0.93,0.76,0.60,1.00,0.00,0.00,34100.00,0.00,0.00,0.00,0.00,0.00,49600.00,83700.00
582550,MARCIO TADEU ANHAIA DE LEMOS,PSL,DIREITA,,SP,1,0.810,0,0,0,98373,241086,0.15,0.00,0.00,0.00,0.00,0.00,0.61,0.84,0.00,0.98,0.76,0.60,1.00,3975.24,0.00,0.00,0.00,0.00,0.00,37040.00,0.00,29500.00,70515.24
579590,JOÃO CARLOS SOARES GURGEL,PSL,DIREITA,Outras,RJ,1,0.875,0,0,1,62089,241086,0.41,0.00,0.00,0.00,0.00,0.00,0.41,0.81,0.00,0.99,0.76,0.60,1.00,3640.00,0.00,0.00,0.00,0.00,0.00,40500.00,0.00,6340.55,50480.55
585254,GULLIEM CHARLES BEZERRA LEMOS,PSL,DIREITA,Outras,PB,1,0.931,1,0,1,71899,241086,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.94,0.76,0.60,1.00,361938.00,0.00,0.00,0.00,0.00,0.00,7010.00,0.00,0.00,368948.00
584184,PABLO OLIVA SOUZA,PSL,DIREITA,,AM,1,0.803,1,0,0,151649,241086,0.38,0.00,0.00,0.00,0.00,0.00,0.44,0.70,0.00,1.00,0.76,0.60,1.00,9149.15,0.00,0.00,0.00,0.00,0.00,23816.00,0.00,24000.00,56965.15
579591,DANIEL LUCIO DA SILVEIRA,PSL,DIREITA,,RJ,1,0.694,1,0,0,31789,241086,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.95,0.76,0.60,1.00,14424.00,0.00,0.00,0.00,0.00,0.00,19920.00,0.00,0.00,34344.00
586490,NELSON NED PREVIDENTE,PSL,DIREITA,,MT,1,0.982,0,0,0,126249,241086,0.35,0.41,0.41,0.00,0.00,0.45,0.90,0.94,0.00,1.00,0.76,0.60,1.00,22000.00,25000.00,15000.00,0.00,0.00,10000.00,165188.00,0.00,94627.00,331815.00
579592,ANTÔNIO DA LUZ FURTADO,PSL,DIREITA,,RJ,1,0.678,1,0,0,104211,241086,0.67,0.00,0.14,0.00,0.70,0.00,0.32,0.74,0.00,1.00,0.76,0.60,1.00,14835.30,0.00,1500.00,0.00,37060.00,0.00,20780.00,0.00,3765.00,77940.30
579594,LOURIVAL GOMES DE ALMEIDA,PSL,DIREITA,,RJ,1,0.698,0,0,0,41307,241086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.97,0.76,0.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,201791.49,0.00,201791.49
581906,FABIO LUIZ SCHIOCHET FILHO,PSL,DIREITA,,SC,1,0.856,1,0,0,87345,241086,0.20,0.00,0.55,0.00,0.60,0.48,0.75,0.98,0.46,0.98,0.76,0.60,1.00,5055.72,0.00,8000.00,0.00,21900.00,10000.00,156000.00,1000.00,43000.00,244955.72
579600,CARLOS ROBERTO COELHO DE MATTOS JÚNIOR,PSL,DIREITA,Outras,RJ,1,0.896,0,0,1,204048,241086,0.43,0.00,0.00,0.00,0.00,0.00,0.52,0.69,0.87,1.00,0.76,0.60,1.00,3895.00,0.00,0.00,0.00,0.00,0.00,13479.20,28745.00,13030.88,59150.08
581908,LUIZ ARMANDO SCHROEDER REIS,PSL,DIREITA,,SC,1,0.731,1,0,0,60069,241086,0.16,0.00,0.00,0.00,0.00,0.09,0.07,0.89,0.23,0.93,0.76,0.60,1.00,4770.00,0.00,0.00,0.00,0.00,1064.00,46030.00,500.00,1064.00,53428.00
578504,ANTONIO CARLOS NICOLETTI,PSL,DIREITA,,RR,1,0.912,1,0,0,12969,241086,0.38,0.00,0.00,0.00,0.00,0.00,0.60,0.85,1.00,0.98,0.76,0.60,1.00,20000.00,0.00,0.00,0.00,0.00,0.00,44440.00,35000.00,9000.00,108440.00
578412,ELIESER GIRAO MONTEIRO FILHO,PSL,DIREITA,,RN,1,0.890,1,0,0,81640,241086,0.05,0.00,0.00,0.00,0.12,0.00,0.08,0.76,0.61,0.96,0.76,0.60,1.00,4000.00,0.00,0.00,0.00,2200.00,0.00,14494.00,10253.00,2800.00,33747.00
579607,FELÍCIO LATERÇA DE ALMEIDA,PSL,DIREITA,,RJ,1,0.743,1,0,0,47065,241086,0.00,0.00,0.37,0.00,0.33,0.00,0.48,0.85,0.88,0.97,0.76,0.60,1.00,0.00,0.00,5000.00,0.00,5000.00,0.00,57950.21,35000.00,11500.00,114450.21
581914,CAROLINE RODRIGUES DE TONI,PSL,DIREITA,,SC,1,0.938,0,1,0,109363,241086,0.16,0.00,0.69,0.00,0.00,0.61,0.58,0.77,0.00,0.99,0.76,0.60,1.00,4770.00,0.00,21000.00,0.00,0.00,20066.00,17540.00,0.00,19261.10,82637.10
579617,MÁRCIO DA SILVEIRA LABRE,PSL,DIREITA,,RJ,1,0.855,1,0,0,46934,241086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.75,0.97,0.76,0.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,13395.00,9200.00,0.00,22595.00
581915,DANIEL COSTA DE FREITAS,PSL,DIREITA,,SC,1,0.870,0,0,0,142571,241086,0.00,0.00,0.79,0.67,0.88,0.00,0.77,0.84,0.00,1.00,0.76,0.60,1.00,0.00,0.00,61000.00,44000.00,131200.00,0.00,22500.00,0.00,70500.00,329200.00
584770,LUCIANO CALDAS BIVAR,PSL,DIREITA,,PE,1,0.892,0,0,0,117943,241086,0.78,0.00,0.48,0.76,0.00,0.55,0.60,0.68,0.00,0.99,0.76,0.60,1.00,1800000.00,0.00,15000.00,66000.00,0.00,20000.00,26000.00,0.00,23000.00,1950000.00
582489,JOSÉ GUILHERME NEGRÃO PEIXOTO,PSL,DIREITA,,SP,1,0.246,0,0,0,31718,241086,0.24,0.08,0.73,0.00,0.35,0.00,0.00,0.25,0.00,0.92,0.76,0.60,1.00,6395.24,1400.00,123689.08,0.00,5000.00,0.00,1500.00,0.00,0.00,137984.32
582499,ALEXANDRE FROTA DE ANDRADE,PSL,DIREITA,,SP,1,0.816,1,0,0,155522,241086,0.21,0.30,0.34,0.00,0.00,0.00,0.18,0.18,0.00,0.99,0.76,0.60,1.00,5300.32,10000.00,6388.20,0.00,0.00,0.00,888.00,0.00,2181.77,24758.29
585327,LUIS FELIPE BONATTO FRANCISCHINI,PSL,DIREITA,AD,PR,1,0.898,0,0,1,241537,241086,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.79,1.00,0.76,0.60,1.00,187429.00,0.00,0.00,0.00,0.00,0.00,500.00,50000.00,0.00,237929.00
579521,FABIANA SILVA DE SOUZA,PSL,DIREITA,,RJ,1,0.836,1,1,0,57611,241086,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.98,0.76,0.60,1.00,91981.61,0.00,0.00,0.00,0.00,0.00,0.00,3585.60,0.00,95567.21
582503,JOICE CRISTINA HASSELMANN,PSL,DIREITA,Batista,SP,1,0.843,1,1,1,1078666,241086,0.73,0.00,0.64,0.48,0.00,0.43,0.66,0.83,0.00,1.00,0.76,0.60,1.00,110300.32,0.00,44000.00,16500.00,0.00,13500.00,36042.00,0.00,42250.00,262592.32
585342,ALINE SLEUTJES,PSL,DIREITA,,PR,1,0.660,0,1,0,33628,241086,0.14,0.00,0.14,0.00,0.00,0.37,0.00,0.51,0.83,0.90,0.76,0.60,1.00,2205.00,0.00,1500.00,0.00,0.00,5755.85,8664.10,83135.40,0.00,101260.35
582658,SORAYA DE SOUZA MANNATO,PSL,DIREITA,Maranata,ES,1,0.936,1,1,1,57741,241086,0.76,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.97,0.76,0.60,1.00,295636.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.60,295643.25
579452,HELIO FERNANDO BARBOSA LOPES,PSL,DIREITA,Batista,RJ,1,0.898,0,0,1,345234,241086,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,1.00,0.76,0.60,1.00,66217.50,0.00,0.00,0.00,0.00,0.00,12500.00,0.00,0.00,78717.50
579313,NEREU CRISPIM,PSL,DIREITA,,RS,1,0.742,1,0,0,32200,241086,0.00,0.00,0.33,0.42,0.08,0.00,0.71,0.43,0.00,0.89,0.76,0.60,1.00,0.00,0.00,3350.00,3600.00,1400.00,0.00,4675.00,0.00,25083.36,38108.36
582522,NICOLINO BOZZELLA JUNIOR,PSL,DIREITA,,SP,1,0.716,0,0,0,78712,241086,0.00,0.00,0.42,0.00,0.00,0.75,0.78,0.78,0.00,0.97,0.76,0.60,1.00,0.00,0.00,10000.00,0.00,0.00,230000.00,26000.00,0.00,126500.00,392500.00
585351,FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO,PSL,DIREITA,Presbiteriana,PR,1,0.702,0,0,1,75326,241086,0.00,0.00,0.87,0.00,0.33,0.62,0.53,0.77,0.85,0.95,0.76,0.60,1.00,0.00,0.00,167000.00,0.00,5000.00,17000.00,50400.00,129000.00,24606.75,393006.75
579440,LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,PSL,DIREITA,,RJ,1,0.885,1,0,0,115119,241086,0.59,0.59,0.74,0.49,0.00,0.00,0.76,0.30,0.03,1.00,0.76,0.60,1.00,9900.00,85000.00,61000.00,17499.99,0.00,0.00,1610.00,26.80,88625.00,263661.79
586200,MARCELO EDUARDO FREITAS,PSL,DIREITA,,MG,1,0.703,1,0,0,58176,241086,0.18,0.00,0.75,0.41,0.00,0.00,0.69,0.72,0.93,0.94,0.76,0.60,1.00,1401.00,0.00,72500.00,22500.00,0.00,0.00,37932.00,146714.63,83364.00,364411.63
579257,UBIRATAN ANTUNES SANDERSON,PSL,DIREITA,,RS,1,0.872,1,0,0,88559,241086,0.00,0.00,0.26,0.00,0.44,0.00,0.45,0.76,0.63,0.95,0.76,0.60,1.00,0.00,0.00,2800.00,0.00,10000.00,0.00,71479.75,5000.00,6650.00,95929.75
582601,EDUARDO NANTES BOLSONARO,PSL,DIREITA,Batista,SP,1,0.844,0,0,1,1843735,241086,0.77,0.00,0.12,0.00,0.00,0.00,0.44,0.82,0.00,1.00,0.76,0.60,1.00,173093.04,0.00,1500.00,0.00,0.00,0.00,32837.54,0.00,10900.00,218330.58
579441,JOZIEL FERREIRA CARLOS,PSL,DIREITA,AD,RJ,1,0.708,0,0,1,34274,241086,0.56,0.00,0.03,0.00,0.00,0.00,0.00,0.77,0.09,0.95,0.76,0.60,1.00,7849.30,0.00,500.00,0.00,0.00,0.00,29075.00,100.00,0.00,37524.30
578538,JOAO CHRISÓSTOMO DE MOURA,PSL,DIREITA,Presbiteriana,RO,1,0.897,0,0,1,28344,241086,0.50,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.92,0.76,0.60,1.00,45000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5300.00,50300.00
586159,CHARLLES THOMACELLI EVANGELISTA,PSL,DIREITA,,MG,1,0.496,0,0,0,51626,241086,0.27,0.00,0.53,0.00,0.00,0.70,0.00,0.52,0.00,0.94,0.76,0.60,1.00,2745.00,0.00,16162.00,0.00,0.00,123645.57,11005.00,0.00,0.00,153557.57
579264,ALCIBIO MESQUITA BIBO NUNES,PSL,DIREITA,,RS,1,0.853,0,0,0,91664,241086,0.00,0.00,0.00,0.00,0.69,0.00,0.91,0.00,0.00,0.96,0.76,0.60,1.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,0.00,207216.90,237216.90
582604,ROBERTO SEBASTIÃO PETERNELLI JUNIOR,PSL,DIREITA,,SP,1,0.790,0,0,0,74190,241086,0.23,0.14,0.35,0.41,0.32,0.00,0.16,0.67,0.74,0.96,0.76,0.60,1.00,6000.00,2000.00,7150.00,10000.00,4000.00,0.00,12950.00,8712.88,1750.00,52562.88
584459,HEITOR RODRIGO PEREIRA FREIRE,PSL,DIREITA,Outras,CE,1,0.892,0,0,1,97201,241086,0.51,0.00,0.20,0.00,0.00,0.00,0.28,0.55,0.00,0.93,0.76,0.60,1.00,50000.00,0.00,1800.00,0.00,0.00,0.00,10000.00,0.00,2480.00,64280.00
579443,CHRISTINE NOGUEIRA DOS REIS TONIETTO,PSL,DIREITA,,RJ,1,0.841,1,1,0,38525,241086,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.96,0.76,0.60,1.00,74671.33,0.00,0.00,0.00,0.00,0.00,3725.01,0.00,0.00,78396.34
586183,GERALDO JUNIO DO AMARAL,PSL,DIREITA,,MG,1,0.850,1,0,0,158541,241086,0.39,0.00,0.21,0.00,0.00,0.00,0.06,0.63,0.73,1.00,0.76,0.60,1.00,5240.00,0.00,2400.00,0.00,0.00,0.00,21407.88,6500.00,600.00,36147.88
582574,CARLA ZAMBELLI SALGADO,PSL,DIREITA,,SP,1,0.783,1,1,0,76306,241086,0.53,0.55,0.77,0.51,0.70,0.46,0.76,0.90,0.11,0.96,0.76,0.60,1.00,25480.24,60000.00,143500.00,20000.00,51000.00,17000.00,91047.40,141.80,109299.17,517468.61
586455,LOESTER CARLOS GOMES DE SOUZA,PSL,DIREITA,,MS,1,0.933,1,0,0,56339,241086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.96,0.76,0.60,1.00,0.00,0.00,0.00,0.00,0.00,0.00,12075.00,0.00,0.00,12075.00
583501,VITOR HUGO DE ARAUJO ALMEIDA,PSL,DIREITA,,GO,1,0.780,1,0,0,31190,241086,0.01,0.00,0.45,0.00,0.00,0.00,0.71,0.69,0.00,0.87,0.76,0.60,1.00,1054.00,0.00,15514.00,0.00,0.00,0.00,25766.66,0.00,90603.63,132938.29
580093,GLAUBER DE MEDEIROS BRAGA,PSOL,ESQUERDA,,RJ,1,0.827,0,0,0,40199,150130,0.88,0.00,0.00,0.00,0.00,0.00,0.50,0.76,0.79,0.96,-0.84,0.30,0.60,328890.78,0.00,0.00,0.00,0.00,0.00,26095.59,13232.22,12500.00,380718.59
580094,TALIRIA PETRONE SOARES,PSOL,ESQUERDA,,RJ,1,0.876,0,1,0,107317,150130,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.67,1.00,-0.84,0.30,0.60,199102.52,0.00,0.00,0.00,0.00,0.00,64138.58,5000.00,0.00,268241.10
580105,MARCELO RIBEIRO FREIXO,PSOL,ESQUERDA,,RJ,1,0.895,0,0,0,342491,150130,0.89,0.00,0.14,0.29,0.00,0.00,0.61,0.89,0.72,1.00,-0.84,0.30,0.60,365258.77,0.00,1500.00,8500.01,0.00,0.00,120759.27,7196.16,25200.00,528414.21
579057,FERNANDA MELCHIONNA E SILVA,PSOL,ESQUERDA,,RS,1,0.844,0,1,0,114302,150130,0.80,0.00,0.00,0.33,0.00,0.00,0.46,0.68,0.94,0.99,-0.84,0.30,0.60,220077.91,0.00,0.00,3300.00,0.00,0.00,26936.00,90000.00,7000.00,347313.91
585024,EDMILSON BRITO RODRIGUES,PSOL,ESQUERDA,,PA,1,0.715,0,0,0,184042,150130,0.79,0.00,0.33,0.01,0.00,0.00,0.64,0.73,0.00,1.00,-0.84,0.30,0.60,538946.99,0.00,5000.00,23300.00,0.00,0.00,139204.80,0.00,34300.00,740751.79
580065,JEAN WYLLYS DE MATOS SANTOS,PSOL,ESQUERDA,,RJ,1,0.778,0,0,0,24295,150130,0.88,0.00,0.00,0.00,0.00,0.00,0.54,0.88,0.00,0.93,-0.84,0.30,0.60,305896.28,0.00,0.00,0.00,0.00,0.00,96838.95,0.00,16000.00,418735.23
580650,IVAN VALENTE,PSOL,ESQUERDA,,SP,1,0.802,0,0,0,155334,150130,0.81,0.00,0.48,0.00,0.00,0.00,0.68,0.91,0.86,0.99,-0.84,0.30,0.60,303855.53,0.00,13700.00,0.00,0.00,0.00,96982.29,121000.00,51299.99,586837.81
580609,LUIZA ERUNDINA DE SOUSA,PSOL,ESQUERDA,,SP,1,0.748,0,1,0,176883,150130,0.81,0.00,0.00,0.00,0.00,0.00,0.49,0.65,0.48,1.00,-0.84,0.30,0.60,300035.03,0.00,0.00,0.00,0.00,0.00,11196.00,1502.30,14000.00,326733.33
580697,SAMIA DE SOUZA BOMFIM,PSOL,ESQUERDA,,SP,1,0.808,0,1,0,249887,150130,0.75,0.00,0.00,0.00,0.00,0.00,0.45,0.93,0.84,1.00,-0.84,0.30,0.60,128762.46,0.00,0.00,0.00,0.00,0.00,174551.42,54832.00,11174.71,369320.59
586355,ÁUREA CAROLINA DE FREITAS E SILVA,PSOL,ESQUERDA,,MG,1,0.796,0,1,0,162740,150130,0.61,0.00,0.51,0.01,0.00,0.00,0.51,0.82,0.00,1.00,-0.84,0.30,0.60,22790.03,0.00,14500.00,500.00,0.00,0.00,112297.00,0.00,17310.00,167397.03
581248,CELIO ALVES DE MOURA,PT,ESQUERDA,,TO,1,0.833,0,0,0,18167,1591575,0.74,0.34,0.17,0.00,0.00,0.00,0.42,0.76,0.88,0.88,-0.62,1.00,1.00,408302.59,1200.00,2500.00,0.00,0.00,0.00,31700.00,9100.00,5700.00,458502.59
585396,ENIO JOSÉ VERRI,PT,ESQUERDA,,PR,1,0.739,0,0,0,62169,1591575,0.74,0.00,0.35,0.00,0.00,0.01,0.64,0.47,0.00,0.93,-0.62,1.00,1.00,894418.00,0.00,3500.00,0.00,0.00,250.00,6990.00,0.00,60905.00,966063.00
585114,JOSE ROBERTO OLIVEIRA FARO,PT,ESQUERDA,,PA,1,0.784,0,0,0,143822,1591575,0.86,0.00,0.33,0.00,0.00,0.00,0.36,0.46,0.00,0.93,-0.62,1.00,1.00,900000.00,0.00,5000.00,0.00,0.00,0.00,11100.00,0.00,7000.00,923100.00
583844,NELSON VICENTE PORTELA PELLEGRINO,PT,ESQUERDA,,BA,1,0.714,0,0,0,101476,1591575,0.78,0.00,0.49,0.00,0.00,0.59,0.68,0.65,0.50,0.96,-0.62,1.00,1.00,933621.75,0.00,9000.00,0.00,0.00,20000.00,16000.00,3511.80,35000.00,1017133.55
585419,GLEISI HELENA HOFFMANN,PT,ESQUERDA,,PR,1,0.905,0,1,0,212513,1591575,0.78,0.00,0.56,0.00,0.00,0.00,0.50,0.50,0.00,1.00,-0.62,1.00,1.00,1301322.00,0.00,12540.20,0.00,0.00,0.00,8190.00,0.00,23013.20,1345065.40
586448,VANDER LUIZ DOS SANTOS LOUBET,PT,ESQUERDA,,MS,1,0.939,0,0,0,55970,1591575,0.91,0.00,0.63,0.00,0.00,0.00,0.58,0.88,0.00,0.95,-0.62,1.00,1.00,745353.00,0.00,20400.00,0.00,0.00,0.00,107880.00,0.00,14100.00,887733.00
